Station name;Parameter section;Parameter name;Value;Min Value;Max Value
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Min Area;1;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Max Area;1130400;10000000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min Color;0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Color;0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Low Gray Level;-1;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;High Gray Level;-1;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Gray Level;-1;10000;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff manual ROI dimention;25;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min FlipOff Width;284;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max FlipOff Width;324;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Vial Min Height;154;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Vial Max Height;194;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Min Width;238;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Width;278;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Height;140;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Height;180;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Gray Min;0;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Gray Max;0;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Min Blob area ;0;1000000;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Max Blob area ;0;1000000;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;HighValue BinBlob;50;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;ROI enable on the BinBlob;1;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off IsBorderOFF BinBlob;1;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off BinBlob Mask;1;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;BinBlob Operation Type;4;8;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Fill Gab Edge;5;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Min Lenght Edge;1;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Smooth for the edge finder;60;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Gaussian Filter Lenght;15;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Gaussian Filter Sigma;5;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Bit LUT dept on SetTipParam;8;32;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;LUT End Value (White);255;255;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;LUT Start Value (Black);0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Tip orientation (0 - vert, 1 -Horiz);1;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off Fast Edge;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Dimention of the graphics (0 none);1;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off ROI;1;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Mask tollerance;10;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Tool Type;0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;FlipOff Binarization type;0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;FlipOff Grid resolution;5;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;FlipOff Grid type;0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;AluSeal Binarization type;1;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;AluSeal Grid resolution;2;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;AluSeal Grid type;1;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Top Binarization type;0;10000;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMin;0;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMax;200;255;-1
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Background selection;1;8;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Camera Orientation;0;4;0
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;TIP shape dxf;Head_1.DXF;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Learning FlipOff Analysis Data;PwEAAAAAAAAFFAAAAAAAAAUAAAAEAAAAEgAAACMAAAA=;;
ST0 - CAM1 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Learning AluSeal Analysis Data;rwsAAAAAAAAFFAAAAAAAAAIAAAACAAAAMQAAAHEAAAA=;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI ID;0;8;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;8;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End X;491;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;145;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;361;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo Punta;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI Tip Shape;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI ID;1;100;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;10;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End X;209;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;10;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;49;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo Laterale FlipOff;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI Lateral FlipOff;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI ID;2;100;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End X;199;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;74;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo Ghiera;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI AluSeal;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI ID;3;100;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End X;199;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;24;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo Crimpatura;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI Crimping;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI ID;4;100;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End X;0;1023;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;0;767;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo FlipOff;;
ST0 - CAM1 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI FlipOff;;
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Number of frames;0;100;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Exposure time [us];1000;10000;1
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Gain;0;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;On/Off Strobo;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Strobe pulse width [us];1000;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Acquisition delay [us];0;1000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Blue gain;250;1000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Red gain;250;1000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Green gain;250;1000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Strobe pin out;0;1000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;Trigger input;0;1000;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;A.O.I. Enable;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;A.O.I. X Start;0;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;A.O.I. Y Start;0;767;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;A.O.I. X Width;0;1024;0
ST0 - CAM2 - ALU SEAL INSPECTION;AcquisitionParameter;A.O.I. Y Width;0;768;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;M12 Inspection analysis;0;5;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;Result on Display Enabled;0;15;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;On/Off Draw Ring;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;On/off M12 camera;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;FlipOff Analysis type;1;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;AluSeal Analysis type;2;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;Type Crimping Analysis;1;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;FlipOff detection type;0;2;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;Type FlipOff Analysis;0;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;Select Color conversion;2;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;On/off presenza FlipOff;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;On/Off Debug Info;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;FeaturesEnableParameter;On/Off Images saving;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;LowValue BinBlob;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;MinArea BinBlob;500;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;LUT High;200;255;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;LUT Low;0;255;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Rings Contrast thr;80;255;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Ring Height;20;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Ring 1 HUE;-50;255;-255
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Ring 2 HUE;150;255;-255
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Ring 3 HUE;0;255;-255
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;EdgeSum Threshold;10;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;TIP Edge Tol;10;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;BinBlob BlobAreaMin;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;BinBlob BlobAreaMax;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;BinBlob Max Blobs;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;BinBlob Max Blobs;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;BinBlob Sum Blobs AreaMax;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;BinBlob Sum Blobs AreaMax;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;$THRTipControlIntegralSumMin;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;TipControl Integral SumMax;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;TipControl AngularDeviation Min;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Angle Deviation;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;$THRTipControlMaxDistanceFromModelMin;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;TipControl Max Distance from Model;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min Tip Height;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Tip Height;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;$THRCheckRingNumberOfRingsMin;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Number rings;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min Color Ring 1;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Color Ring 1;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min Color Ring 2;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Color Ring 2;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min Color Ring 3;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Color Ring 3;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Elab Time;5;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Box Area;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Min Blob area ;10;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Max Blob area ;10000;1000000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Bin Low;38;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Bin High;255;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Gray Relative;-1;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Sensibility;2;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Box Area;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Min Area;10;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Area;13125;1000000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Bin Low;24;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Bin High;253;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Gray Relative;50;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Crimping Sensibility;2;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Crimping sensibility;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Min Area;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff Max Area;0;10000000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min Color;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Color;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Low Gray Level;-1;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;High Gray Level;-1;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max Gray Level;-1;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;FlipOff manual ROI dimention;25;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Min FlipOff Width;273;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Max FlipOff Width;313;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Vial Min Height;157;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Vial Max Height;197;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Min Width;195;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Width;235;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Height;142;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;AluSeal Max Height;182;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Gray Min;0;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Gray Max;0;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Min Blob area ;0;1000000;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeSimpleParameter;Top Max Blob area ;0;1000000;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;HighValue BinBlob;50;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;ROI enable on the BinBlob;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off IsBorderOFF BinBlob;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off BinBlob Mask;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;BinBlob Operation Type;4;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Fill Gab Edge;5;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Min Lenght Edge;1;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Smooth for the edge finder;60;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Gaussian Filter Lenght;15;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Gaussian Filter Sigma;5;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Bit LUT dept on SetTipParam;8;32;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;LUT End Value (White);255;255;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;LUT Start Value (Black);0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Tip orientation (0 - vert, 1 -Horiz);1;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off Fast Edge;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Dimention of the graphics (0 none);1;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;On/Off ROI;1;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Mask tollerance;10;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Tool Type;0;10000;0
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;FlipOff Binarization type;0;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;FlipOff Grid resolution;5;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;FlipOff Grid type;0;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;AluSeal Binarization type;1;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;AluSeal Grid resolution;2;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;AluSeal Grid type;1;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Top Binarization type;0;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMin;-1;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMax;-1;255;-1
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Background selection;1;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Camera Orientation;0;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;TIP shape dxf;Head_2.DXF;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Learning FlipOff Analysis Data;PwEAAAAAAAAFFAAAAAAAAAUAAAAEAAAALQAAACQAAAA=;;
ST0 - CAM2 - ALU SEAL INSPECTION;RecipeAdvancedParameter;Learning AluSeal Analysis Data;rwsAAAAAAAAFFAAAAAAAAAIAAAACAAAAdwAAAHIAAAA=;;
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI ID;0;8;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;20;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI End X;504;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;121;767;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;352;767;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo Punta;;
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI Tip Shape;;
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI ID;1;100;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI End X;199;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;49;767;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;$label_it;ROI Controllo Laterale FlipOff;;
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;$label_en;ROI Lateral FlipOff;;
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI ID;2;100;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI End X;174;1023;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM2 - ALU SEAL INSPECTION;ROIParameter;ROI End Y;74;767;0
