Station name;Parameter section;Parameter name;Value;Min Value;Max Value
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeSmooth;60;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipFilterLen;15;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipFilterSigma;5;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutBitDepth;8;32;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutEndValue;255;255;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutStartValue;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipOrientation;1;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlFastEdge;0;1;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlIDraw;1;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlInArea;1;1;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlMaskInTollerance;10;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGToolTagType;0;10000;0
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffBinarizationBounding;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffGridSquareSize;5;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffGridType;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveBinarizationBounding;1;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveGridSquareSize;5;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveGridType;1;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopBinarizationBounding;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMin;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMax;200;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$backgroundType;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$orientation;0;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;TIP shape dxf;;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffLearning;;;
ST0 - CAM1 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveLearning;;;
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI ID;0;100;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start X;204;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End X;819;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start Y;153;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End Y;614;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI ID;1;100;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End X;399;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End Y;99;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI ID;2;100;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End X;349;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End Y;149;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI ID;3;100;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End X;299;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End Y;49;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI ID;4;100;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End X;0;1023;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI End Y;0;767;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM1 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Number of frames;0;100;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Exposure time [us];1000;10000;1
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Gain;0;1023;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;$strobeEnable;0;1;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Strobe pulse width [us];1000;10000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Acquisition delay [us];0;1000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Blue gain;250;1000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Red gain;250;1000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Green gain;250;1000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Strobe pin out;1;1000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;Trigger input;0;1000;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;A.O.I. Enable;1;1;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;A.O.I. X Start;0;1023;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;A.O.I. Y Start;0;767;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;A.O.I. X Width;0;1024;0
ST0 - CAM2 - TIP CONTROL;AcquisitionParameter;A.O.I. Y Width;0;768;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;M12 Inspection analysis;0;5;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;Result on Display Enabled;0;10;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;On/Off Draw Ring;1;1;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$enableHead;0;1;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleFlipOffInspectionType;1;4;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleSleeveInspectionType;4;4;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleWeldingInspectionType;1;1;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleTopDetect;0;1;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleTopInspectionType;0;4;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGColorConversionChannel;3;8;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$ARGBottleFlipOffPresent;1;2;0
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$debugPrint;1;;
ST0 - CAM2 - TIP CONTROL;FeaturesEnableParameter;$logImages;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;LowValue BinBlob;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;MinArea BinBlob;499;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;LUT High;200;255;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;LUT Low;0;255;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Rings Contrast thr;80;255;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Ring Height;20;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Ring 1 HUE;-50;10000;-10000
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Ring 2 HUE;150;10000;-10000
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Ring 3 HUE;0;10000;-10000
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;EdgeSum Threshold;10;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;TIP Edge Tol;10;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;BinBlob BlobAreaMin;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;BinBlob BlobAreaMax;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;BinBlob Max Blobs;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;BinBlob Max Blobs;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;BinBlob Sum Blobs AreaMax;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;BinBlob Sum Blobs AreaMax;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRTipControlIntegralSumMin;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;TipControl Integral SumMax;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRTipControlMaxAngularDeviationMin;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Max Angle Deviation;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRTipControlMaxDistanceFromModelMin;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;TipControl Max Distance from Model;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Min Tip Height;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Max Tip Height;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingNumberOfRingsMin;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;Number rings;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing1Min;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing1Max;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing2Min;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing2Max;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing3Min;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRCheckRingColorRing3Max;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$time;30;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffBadBoxArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffBlobMinArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffBlobMaxArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGrayMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGrayMax;40;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGrayRelative;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleFlipOffGridSensibility;2;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveBadBoxArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveBlobMinArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveBlobMaxArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGrayMin;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGrayMax;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGrayRelative;50;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleSleeveGridSensibility;2;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleWeldingSensibility;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopBlobMinArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopBlobMaxArea;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopColorMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopColorMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayMin;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayMax;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopGrayRelative;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$ARGBottleTopRay;50;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleFlipOffWidthMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleFlipOffWidthMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleHeightMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleHeightMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveWidthMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveWidthMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveHeightMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleSleeveHeightMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopGrayMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopGrayMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopAreaMin;0;;
ST0 - CAM2 - TIP CONTROL;RecipeSimpleParameter;$THRBottleTopAreaMax;0;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobHighValue;50;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobInArea;1;1;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobIsBorderOFF;1;1;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobMask;1;1;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBinBlobOperationType;4;8;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeFillGap;5;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeMinLen;1;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipEdgeSmooth;60;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipFilterLen;15;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipFilterSigma;5;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutBitDepth;8;32;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutEndValue;255;255;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipLutStartValue;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGSetTipOrientation;1;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlFastEdge;0;1;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlIDraw;1;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlInArea;1;1;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGTipControlMaskInTollerance;10;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGToolTagType;0;10000;0
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffBinarizationBounding;0;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffGridSquareSize;5;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffGridType;0;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveBinarizationBounding;1;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveGridSquareSize;5;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveGridType;1;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopBinarizationBounding;0;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMin;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleTopFinderGrayMax;-1;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$backgroundType;0;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$orientation;0;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;TIP shape dxf;;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleFlipOffLearning;;;
ST0 - CAM2 - TIP CONTROL;RecipeAdvancedParameter;$ARGBottleSleeveLearning;;;
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI ID;0;100;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start X;204;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End X;819;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start Y;153;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End Y;614;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI ID;1;100;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End X;399;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End Y;99;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI ID;2;100;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End X;349;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End Y;149;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI ID;3;100;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End X;299;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End Y;49;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI ID;4;100;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI type;0;10;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start X;0;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End X;0;1023;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI Start Y;0;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI End Y;0;767;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI color;0;255;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;ROI fill color;0;1;0
ST0 - CAM2 - TIP CONTROL;ROIParameter;Enable ROI Display;0;1;0
ST2 - PARTICLE;AcquisitionParameter;Number of frames;18;25;4
ST2 - PARTICLE;AcquisitionParameter;Exposure time [us];27;10000;1
ST2 - PARTICLE;AcquisitionParameter;Gain;0;1023;0
ST2 - PARTICLE;AcquisitionParameter;$strobeEnable;1;1;0
ST2 - PARTICLE;AcquisitionParameter;Strobe pulse width [us];27;260;10
ST2 - PARTICLE;AcquisitionParameter;Acquisition delay [us];0;1000;0
ST2 - PARTICLE;AcquisitionParameter;Blue gain;0;1000;0
ST2 - PARTICLE;AcquisitionParameter;Red gain;0;1000;0
ST2 - PARTICLE;AcquisitionParameter;Green gain;0;1000;0
ST2 - PARTICLE;AcquisitionParameter;Strobe pin out;0;1000;0
ST2 - PARTICLE;AcquisitionParameter;Trigger input;0;1000;0
ST2 - PARTICLE;AcquisitionParameter;A.O.I. Enable;1;1;0
ST2 - PARTICLE;AcquisitionParameter;A.O.I. X Start;576;2047;0
ST2 - PARTICLE;AcquisitionParameter;A.O.I. Y Start;0;2047;0
ST2 - PARTICLE;AcquisitionParameter;A.O.I. X Width;896;2048;16
ST2 - PARTICLE;AcquisitionParameter;A.O.I. Y Width;2048;2048;64
ST2 - PARTICLE;AcquisitionParameter;Vial axis filename;10.200.12.72_vial_24000.xml;;
ST2 - PARTICLE;FeaturesEnableParameter;Analysis enable;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Overlay information enable;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Blobs Display;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Bubbles Display;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable saving difference images;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable save trajectory;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Send decimated live;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable send result image;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Send trajectories;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable meniscus analysis;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Meniscus analysis Display;1;2;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable sensor normalization;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable dynamic ROI;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable ROI plot on results;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable ROI bottom expansion;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable Kalman filter for tracking;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable filling analysis;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable blob masking;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;Enable blob masking Display;1;1;0
ST2 - PARTICLE;FeaturesEnableParameter;$trajectoryPrint;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;$bottomAnalysis;0;1;0
ST2 - PARTICLE;FeaturesEnableParameter;$trackingEnable;1;1;0
ST2 - PARTICLE;RecipeSimpleParameter;Sensibility;10;255;0
ST2 - PARTICLE;RecipeSimpleParameter;ROI Bin High Threshold;243;255;0
ST2 - PARTICLE;RecipeSimpleParameter;ROI Bin Low Threshold;80;255;0
ST2 - PARTICLE;RecipeSimpleParameter;$ROIDynamicBottonReductcion;12;255;0
ST2 - PARTICLE;RecipeSimpleParameter;$ROIDynamicMeniscusReductcion;15;255;0
ST2 - PARTICLE;RecipeSimpleParameter;Meniscus P.U.M. threshold;110;255;0
ST2 - PARTICLE;RecipeSimpleParameter;Blob max area reject;150;100000;0
ST2 - PARTICLE;RecipeSimpleParameter;Blobs min area;10;10000;0
ST2 - PARTICLE;RecipeSimpleParameter;Blob max area reject LowThreshold;150;100000;0
ST2 - PARTICLE;RecipeSimpleParameter;Filling level min;999;2048;0
ST2 - PARTICLE;RecipeSimpleParameter;Filling level max;1000;2048;0
ST2 - PARTICLE;RecipeSimpleParameter;Light Level;0;255;0
ST2 - PARTICLE;RecipeSimpleParameter;$blobMaxAreaRejectConsecutiveFramesNumber;1;10000;0
ST2 - PARTICLE;RecipeSimpleParameter;$bottomAnalysisThreshold;40;;
ST2 - PARTICLE;RecipeAdvancedParameter;1st morphological filter;0;2;0
ST2 - PARTICLE;RecipeAdvancedParameter;2nd morphological filter;0;2;0
ST2 - PARTICLE;RecipeAdvancedParameter;RLE buffer size;1000000;1000000;1000000
ST2 - PARTICLE;RecipeAdvancedParameter;ROI dynamic morph. iter;0;20;0
